"MS.Zoning","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Mas.Vnr.Type","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Cars","Garage.Area","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
"RL",9042,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,9,2006,"Gable","CompShg","CemntBd","None","Ex","Gd","Stone","TA",1152,"GasA","Ex","Y","SBrkr",0,0,2,0,4,1,"Gd",9,"Typ",2,"Gd","Attchd",1,252,"Y",0,60,0,0,0,"NP","GdPrv","Shed",2500,5,2010,"WD ","Normal",266500
"RL",17500,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story",7,8,2002,"Gable","CompShg","BrkFace","None","Gd","Gd","PConc","Gd",1902,"GasA","TA","Y","SBrkr",1,0,2,0,3,1,"Ex",7,"Typ",2,"TA","Attchd",2,567,"Y",0,207,162,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",335000
"RL",19645,"Pave","NP","IR1","Lvl","AllPub","FR2","Gtl","Crawfor","Norm","Norm","1Fam","SLvl",7,6,2007,"Gable","CompShg","VinylSd","BrkFace","TA","TA","PConc","Gd",423,"GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd",6,"Typ",0,"NP","BuiltIn",2,473,"Y",0,0,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",203135
"RM",3907,"Pave","NP","IR1","HLS","AllPub","Inside","Mod","Blueste","Norm","Norm","TwnhsE","1Story",8,6,1989,"Gable","CompShg","HdBoard","None","Gd","TA","CBlock","Gd",982,"GasA","Gd","Y","SBrkr",1,0,1,0,1,1,"Gd",4,"Typ",1,"TA","Attchd",2,598,"Y",141,36,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",185000
"RM",3907,"Pave","NP","IR1","HLS","AllPub","Inside","Mod","Blueste","Norm","Norm","TwnhsE","1Story",8,5,1989,"Gable","CompShg","HdBoard","None","Gd","TA","CBlock","Gd",1191,"GasA","Gd","Y","SBrkr",0,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",2,531,"Y",112,81,0,0,0,"NP","NP","NP",0,3,2010,"WD ","Normal",162500
"RL",15602,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",7,8,1997,"Gable","CompShg","BrkFace","None","TA","TA","CBlock","TA",1501,"GasA","TA","Y","SBrkr",1,0,2,0,1,1,"TA",6,"Typ",2,"TA","Attchd",2,484,"Y",0,54,0,0,161,"NP","GdWo","NP",0,3,2010,"WD ","Normal",289000
"RM",5436,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,8,2007,"Gable","CompShg","VinylSd","None","TA","Gd","BrkTil","TA",796,"GasA","Gd","Y","SBrkr",1,0,1,0,3,1,"Gd",7,"Typ",0,"NP","Detchd",1,240,"N",0,96,0,0,0,"NP","MnPrv","NP",0,5,2010,"WD ","Normal",125500
"RM",8154,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",2,5,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","TA",480,"GasA","TA","Y","SBrkr",0,0,1,0,1,1,"TA",4,"Typ",0,"NP","Detchd",1,200,"N",0,0,0,0,0,"NP","NP","NP",0,4,2010,"ConLw","Normal",82000
"RM",9140,"Pave","NP","Reg","HLS","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,5,1975,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","TA",629,"GasA","Fa","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",0,"NP","Detchd",1,625,"Y",0,56,0,0,200,"NP","MnPrv","NP",0,4,2010,"COD","Normal",110000
"C (all)",7500,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,4,1950,"Gable","CompShg","MetalSd","None","TA","Gd","CBlock","TA",698,"GasA","TA","Y","FuseA",0,0,1,0,2,1,"TA",6,"Typ",0,"NP","Detchd",2,528,"Y",30,0,164,0,0,"NP","NP","NP",0,4,2010,"COD","Abnorml",68400
"C (all)",8712,"Pave","Pave","Reg","HLS","AllPub","Inside","Mod","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,7,1950,"Gable","CompShg","MetalSd","None","TA","TA","Stone","TA",859,"GasA","Gd","Y","SBrkr",0,0,1,0,2,1,"TA",7,"Typ",0,"NP","Detchd",1,384,"N",68,0,98,0,0,"NP","NP","NP",0,1,2010,"WD ","Abnorml",102776
"C (all)",8712,"Grvl","NP","Reg","Bnk","AllPub","Inside","Mod","IDOTRR","Norm","Norm","1Fam","1Story",5,5,1952,"Hip","CompShg","Wd Sdng","None","Fa","TA","CBlock","TA",540,"GasA","TA","N","FuseA",0,0,1,0,2,1,"Fa",4,"Typ",0,"NP","Basment",2,504,"N",0,0,0,0,0,"NP","NP","Shed",54,6,2010,"WD ","Alloca",55993
"C (all)",8712,"Grvl","NP","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,7,1950,"Hip","CompShg","Wd Sdng","None","Fa","Fa","CBlock","TA",756,"GasA","Gd","Y","SBrkr",0,0,1,0,3,1,"TA",5,"Typ",0,"NP","Detchd",1,330,"N",0,0,265,0,0,"NP","NP","NP",0,6,2010,"WD ","Alloca",50138
"RM",3811,"Pave","NP","IR1","HLS","AllPub","Corner","Mod","Crawfor","Artery","Norm","TwnhsE","1Story",8,5,2005,"Hip","CompShg","CemntBd","Stone","Gd","TA","PConc","Ex",1594,"GasA","Ex","Y","SBrkr",1,1,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2,525,"Y",128,53,0,0,155,"NP","NP","NP",0,5,2010,"WD ","Normal",246000
"RL",11050,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",8,5,1999,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",1049,"GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",3,741,"Y",0,70,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",254900
"RL",9620,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,7,1977,"Gable","CompShg","Plywood","None","TA","TA","CBlock","TA",1243,"GasA","TA","Y","SBrkr",0,1,2,0,3,1,"Gd",6,"Typ",1,"Fa","Attchd",2,473,"Y",375,26,0,0,0,"NP","GdPrv","Shed",80,5,2010,"WD ","Normal",190000
"RL",9196,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,2003,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Ex",1560,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Gd",7,"Typ",0,"NP","Attchd",2,573,"Y",100,150,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",201000
"RL",12328,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5,1976,"Gable","CompShg","HdBoard","BrkFace","TA","TA","CBlock","TA",1012,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",0,"NP","Attchd",3,888,"Y",0,0,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",169900
"RL",12760,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",6,5,1976,"Gable","CompShg","Plywood","None","TA","TA","CBlock","TA",1958,"GasA","TA","Y","SBrkr",0,0,3,0,5,2,"TA",9,"Typ",0,"NP","2Types",2,776,"Y",0,0,0,0,0,"NP","NP","NP",0,3,2010,"ConLD","Normal",170000
"RL",57200,"Pave","NP","IR1","Bnk","AllPub","Inside","Sev","Timber","Norm","Norm","1Fam","1Story",5,5,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",747,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",7,"Min1",2,"TA","Detchd",2,572,"N",0,0,50,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",160000
"RL",11896,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,2008,"Gable","CompShg","VinylSd","Stone","Gd","TA","PConc","Gd",1336,"GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",3,660,"Y",100,48,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",220000
"RL",9803,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,2010,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",1214,"GasA","Ex","Y","SBrkr",0,0,2,0,2,1,"Gd",6,"Typ",0,"NP","Attchd",2,520,"Y",0,25,0,0,0,"NP","NP","NP",0,1,2010,"New","Partial",179781
"RL",9802,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",5,5,2007,"Gable","CompShg","VinylSd","None","TA","TA","PConc","Gd",384,"GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",0,"NP","BuiltIn",2,400,"Y",100,0,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",174000
"RL",12003,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,2010,"Gable","CompShg","VinylSd","BrkFace","Gd","TA","PConc","Ex",774,"GasA","Ex","Y","SBrkr",0,0,2,1,4,1,"Ex",8,"Typ",1,"Gd","BuiltIn",3,680,"Y",0,75,0,0,0,"NP","NP","NP",0,5,2010,"New","Partial",269500
"RL",11316,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2003,"Gable","CompShg","VinylSd","BrkFace","Gd","TA","PConc","Gd",817,"GasA","Ex","Y","SBrkr",1,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2,510,"Y",0,40,0,0,0,"NP","NP","NP",0,2,2010,"WD ","Normal",214900
"RL",14191,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,2002,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",967,"GasA","Ex","Y","SBrkr",0,0,2,1,4,1,"Gd",9,"Typ",0,"NP","Attchd",2,431,"Y",135,0,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",202900
"RL",13214,"Pave","NP","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2009,"Hip","CompShg","Stucco","None","Ex","TA","PConc","Ex",2002,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Ex",10,"Typ",1,"Gd","Attchd",3,746,"Y",144,76,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",378500
"RL",15300,"Pave","NP","Reg","Bnk","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1977,"Hip","CompShg","Plywood","None","TA","TA","CBlock","TA",1068,"GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA",7,"Typ",1,"TA","Attchd",2,528,"Y",0,0,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",169000
"RL",10114,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,2005,"Gable","CompShg","VinylSd","None","TA","TA","PConc","Ex",1430,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Gd",7,"Typ",0,"NP","Attchd",2,624,"Y",0,0,0,0,0,"NP","NP","NP",0,3,2010,"WD ","Normal",173500
"RL",9400,"Pave","NP","Reg","Low","AllPub","Corner","Gtl","Mitchel","Norm","Norm","Duplex","2Story",6,5,1971,"Mansard","CompShg","MetalSd","None","TA","TA","CBlock","TA",912,"GasA","TA","Y","SBrkr",0,0,2,2,4,2,"TA",8,"Typ",0,"NP","NP",0,0,"Y",128,0,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",139000
"RL",11875,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1999,"Gable","CompShg","VinylSd","None","TA","TA","PConc","Gd",1344,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",2,686,"Y",328,0,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",166500
"RM",1974,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,5,1973,"Gable","CompShg","CemntBd","None","TA","TA","CBlock","TA",546,"GasA","TA","Y","SBrkr",0,0,1,1,3,1,"TA",6,"Typ",0,"NP","Attchd",1,286,"Y",120,96,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",83500
"RM",2394,"Pave","NP","Reg","Low","AllPub","Inside","Mod","MeadowV","Norm","Norm","Twnhs","1Story",5,6,1973,"Gable","CompShg","CemntBd","None","TA","TA","CBlock","Gd",945,"GasA","Ex","Y","SBrkr",1,1,1,0,2,1,"TA",5,"Typ",1,"Po","Attchd",1,253,"Y",174,0,56,0,108,"NP","NP","NP",0,5,2010,"WD ","Normal",119500
"RM",2592,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",5,3,1976,"Gable","CompShg","CemntBd","None","TA","TA","CBlock","Gd",536,"GasA","TA","Y","SBrkr",0,0,1,1,3,1,"TA",4,"Typ",0,"NP","Attchd",1,336,"Y",182,0,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",85000
"RM",1476,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,7,1970,"Gable","CompShg","CemntBd","None","TA","TA","CBlock","TA",546,"GasA","Ex","Y","SBrkr",0,0,1,1,3,1,"TA",5,"Typ",0,"NP","NP",0,0,"Y",200,26,0,0,0,"NP","NP","NP",0,3,2010,"WD ","Normal",76000
"RM",1491,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","SFoyer",4,6,1972,"Gable","CompShg","CemntBd","None","TA","TA","CBlock","Gd",630,"GasA","Ex","Y","SBrkr",1,0,1,0,1,1,"TA",3,"Typ",0,"NP","NP",0,0,"Y",96,24,0,0,0,"NP","NP","NP",0,5,2010,"WD ","Normal",75500
"RM",1900,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,4,1970,"Gable","CompShg","CemntBd","None","TA","TA","CBlock","TA",546,"GasA","Ex","Y","SBrkr",0,0,1,1,3,1,"TA",5,"Typ",0,"NP","NP",0,0,"Y",0,0,0,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",88250
"RM",1890,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,6,1972,"Gable","CompShg","CemntBd","None","TA","TA","CBlock","TA",546,"GasA","TA","Y","SBrkr",0,0,1,1,3,1,"TA",5,"Typ",0,"NP","Attchd",1,286,"Y",0,0,64,0,0,"NP","NP","NP",0,6,2010,"WD ","Normal",85500
"RL",6953,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,2004,"Gable","CompShg","VinylSd","None","TA","Gd","CBlock","TA",864,"GasA","Ex","Y","SBrkr",0,0,1,0,3,1,"TA",5,"Typ",0,"NP","Detchd",1,352,"Y",0,0,0,0,0,"NP","NP","NP",0,6,2010,"ConLD","Normal",130000
"RL",26142,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1962,"Gable","CompShg","HdBoard","BrkFace","TA","TA","CBlock","TA",1188,"GasA","TA","Y","SBrkr",0,0,1,0,3,1,"TA",6,"Typ",0,"NP","Attchd",1,312,"P",261,39,0,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",157900
"RL",12887,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1984,"Gable","CompShg","VinylSd","None","TA","TA","CBlock","Gd",833,"GasA","TA","Y","SBrkr",1,0,1,0,2,1,"Gd",5,"Typ",0,"NP","Attchd",2,495,"Y",431,0,0,0,0,"NP","MnPrv","NP",0,4,2010,"WD ","Normal",149900
"RL",7700,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","2Story",5,2,1986,"Gable","CompShg","HdBoard","None","TA","Po","PConc","TA",1216,"GasA","Gd","Y","SBrkr",0,0,4,2,4,2,"TA",10,"Typ",0,"NP","Attchd",2,616,"Y",200,0,0,0,0,"NP","NP","Shed",600,2,2010,"WD ","Normal",159000
"RL",10475,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",5,5,1991,"Gable","CompShg","HdBoard","None","TA","TA","PConc","Gd",624,"GasA","Gd","Y","SBrkr",0,0,1,1,3,1,"TA",6,"Typ",0,"NP","Detchd",2,576,"Y",22,0,0,0,0,"NP","GdWo","NP",0,3,2010,"WD ","Normal",136000
"RL",10544,"Pave","NP","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1.5Fin",5,5,1969,"Gable","CompShg","HdBoard","None","TA","TA","CBlock","TA",864,"GasA","TA","Y","SBrkr",0,0,2,0,5,1,"TA",8,"Typ",0,"NP","Attchd",1,275,"Y",287,0,280,0,0,"NP","NP","NP",0,4,2010,"WD ","Normal",161000
"RL",9892,"Pave","NP","Reg","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",8,5,1995,"Hip","CompShg","VinylSd","None","Gd","Gd","PConc","Gd",1679,"GasA","Ex","Y","SBrkr",1,1,2,1,3,1,"Gd",6,"Typ",2,"TA","Attchd",2,482,"Y",129,64,222,0,0,"NP","GdWo","NP",0,2,2010,"WD ","Normal",285000
"RL",12961,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",6,5,1994,"Gable","CompShg","VinylSd","None","Gd","Gd","PConc","Gd",1152,"GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"Gd",7,"Typ",1,"Fa","Attchd",2,616,"Y",162,312,0,0,0,"NP","NP","NP",0,3,2010,"WD ","Normal",231000
"RL",13008,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1956,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","Fa",882,"GasA","TA","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",0,"NP","Attchd",1,502,"Y",0,0,0,0,0,"NP","NP","NP",0,10,2009,"WD ","Normal",124500
"RL",10200,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1974,"Hip","CompShg","Plywood","BrkFace","TA","TA","CBlock","TA",1434,"GasA","TA","Y","SBrkr",1,0,2,0,4,1,"TA",7,"Typ",1,"Gd","Attchd",2,528,"Y",80,21,0,0,0,"NP","NP","NP",0,6,2009,"WD ","Normal",157000
"RL",13860,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",8,7,1995,"Gable","CompShg","Plywood","None","Gd","TA","CBlock","Gd",1952,"GasA","Gd","Y","SBrkr",1,0,2,1,4,1,"Ex",9,"Typ",3,"TA","Attchd",2,538,"Y",269,111,0,0,0,"NP","MnPrv","NP",0,7,2009,"WD ","Normal",345000
"RL",10179,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,"Gable","CompShg","VinylSd","None","TA","TA","PConc","Gd",945,"GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2,470,"Y",252,30,0,0,0,"NP","NP","NP",0,7,2009,"WD ","Normal",189500
"RL",11792,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2003,"Gable","CompShg","VinylSd","BrkFace","Gd","TA","PConc","Gd",1008,"GasA","Ex","Y","SBrkr",0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","BuiltIn",3,632,"Y",120,46,0,0,0,"NP","NP","NP",0,8,2009,"WD ","Normal",270000
"RL",8400,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1997,"Gable","CompShg","HdBoard","BrkFace","TA","TA","PConc","Gd",384,"GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",2,390,"Y",48,72,0,0,0,"NP","NP","Shed",490,6,2009,"WD ","Normal",189000
"RL",14892,"Pave","NP","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","1Story",9,5,2007,"Gable","CompShg","VinylSd","Stone","Ex","TA","PConc","Ex",1746,"GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Ex",7,"Typ",2,"Gd","Attchd",3,758,"Y",201,39,0,0,0,"NP","NP","NP",0,10,2009,"WD ","Normal",377500
"RL",8530,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1996,"Gable","CompShg","HdBoard","BrkFace","TA","TA","PConc","Gd",384,"GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",2,400,"Y",120,72,0,0,0,"NP","NP","Shed",700,5,2009,"WD ","Normal",168500
"RL",7296,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2005,"Gable","CompShg","CemntBd","None","Gd","TA","PConc","Ex",2208,"GasA","Ex","Y","SBrkr",1,0,2,0,1,1,"Gd",8,"Typ",1,"Gd","Attchd",2,564,"Y",182,57,0,0,0,"NP","NP","NP",0,11,2009,"WD ","Normal",375000
"RL",5664,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2000,"Gable","CompShg","CemntBd","None","Gd","TA","PConc","Gd",1501,"GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Ex",5,"Typ",1,"Ex","Attchd",2,499,"Y",212,59,0,0,0,"NP","NP","NP",0,10,2009,"WD ","Normal",278000
"RL",7380,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,1998,"Gable","CompShg","CemntBd","None","TA","TA","PConc","Gd",1418,"GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"TA",5,"Typ",0,"NP","Attchd",2,495,"Y",168,43,0,0,0,"NP","NP","NP",0,7,2009,"WD ","Normal",240000
"RL",8013,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1996,"Gable","CompShg","CemntBd","None","Gd","TA","PConc","Gd",1587,"GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Gd",6,"Typ",0,"NP","Attchd",2,528,"Y",52,50,0,0,0,"NP","NP","NP",0,9,2009,"WD ","Normal",239500
"RL",8923,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1998,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",384,"GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",2,396,"Y",256,0,0,0,0,"NP","NP","NP",0,2,2009,"WD ","Normal",177500
"RL",10141,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,"Gable","CompShg","VinylSd","BrkFace","TA","TA","PConc","Gd",832,"GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2,427,"Y",0,94,0,0,291,"NP","NP","NP",0,12,2009,"WD ","Normal",185000
"RL",7500,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",952,"GasA","Gd","Y","SBrkr",1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2,440,"Y",0,84,0,0,0,"NP","NP","NP",0,10,2009,"WD ","Normal",191000
"RL",7837,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,7,1994,"Gable","CompShg","VinylSd","None","Gd","TA","PConc","Gd",799,"GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2,380,"Y",0,40,0,0,0,"NP","NP","NP",0,5,2009,"WD ","Normal",178000
"RL",9765,"Pave","NP","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,8,1993,"Gable","CompShg","VinylSd","BrkFace","Ex","Gd","PConc","Gd",680,"GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA",6,"Typ",1,"TA","BuiltIn",2,420,"Y",232,63,0,0,0,"NP","NP","Shed",480,4,2009,"WD ","Normal",185000
"RL",8803,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,"Gable","CompShg","HdBoard","None","TA","TA","PConc","Gd",707,"GasA","Gd","Y","SBrkr",1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2,409,"Y",0,46,0,0,0,"NP","NP","NP",0,7,2009,"WD ","Normal",181316
"RL",7250,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,5,1993,"Gable","CompShg","HdBoard","BrkFace","TA","TA","PConc","Gd",1181,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2,430,"Y",0,21,0,0,0,"NP","NP","NP",0,11,2009,"WD ","Normal",166000
"RL",9636,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,"Gable","CompShg","VinylSd","None","TA","TA","PConc","Gd",808,"GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",2,389,"Y",342,40,0,0,0,"NP","MnPrv","NP",0,12,2009,"WD ","Normal",178000
